機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,1287,-773,3,2,0,1/257.4,1/429.0,1/643.5,1/0.0
ネオアイムジャグラーEX,882,1235,0,5,3,0,1/154.4,1/247.0,1/411.7,1/0.0
ネオアイムジャグラーEX,883,565,-99,2,1,0,1/188.3,1/282.5,1/565.0,1/0.0
ネオアイムジャグラーEX,884,1177,1174,9,3,0,1/98.1,1/130.8,1/392.3,1/0.0
ネオアイムジャグラーEX,885,1853,-610,5,6,0,1/168.5,1/370.6,1/308.8,1/0.0
ネオアイムジャグラーEX,886,1730,52,6,5,0,1/157.3,1/288.3,1/346.0,1/0.0
ネオアイムジャグラーEX,887,1767,215,7,4,0,1/160.6,1/252.4,1/441.8,1/0.0
ネオアイムジャグラーEX,888,1726,87,7,4,0,1/156.9,1/246.6,1/431.5,1/0.0
ネオアイムジャグラーEX,889,175,-215,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,890,4110,1407,22,8,0,1/137.0,1/186.8,1/513.8,1/0.0
ネオアイムジャグラーEX,891,486,-215,1,1,0,1/243.0,1/486.0,1/486.0,1/0.0
ネオアイムジャグラーEX,892,1000,-52,4,2,0,1/166.7,1/250.0,1/500.0,1/0.0
ネオアイムジャグラーEX,893,532,-413,1,0,0,1/532.0,1/532.0,1/0.0,1/0.0
ネオアイムジャグラーEX,894,948,-506,2,3,0,1/189.6,1/474.0,1/316.0,1/0.0
ネオアイムジャグラーEX,895,1471,320,7,2,0,1/163.4,1/210.1,1/735.5,1/0.0
ネオアイムジャグラーEX,896,2787,-203,9,10,0,1/146.7,1/309.7,1/278.7,1/0.0
ネオアイムジャグラーEX,897,846,-390,2,2,0,1/211.5,1/423.0,1/423.0,1/0.0
ネオアイムジャグラーEX,898,1870,99,7,6,0,1/143.8,1/267.1,1/311.7,1/0.0
ネオアイムジャグラーEX,899,2286,-87,10,4,0,1/163.3,1/228.6,1/571.5,1/0.0
ネオアイムジャグラーEX,900,3382,-29,11,11,0,1/153.7,1/307.5,1/307.5,1/0.0
ネオアイムジャグラーEX,901,1687,-517,5,6,0,1/153.4,1/337.4,1/281.2,1/0.0
ネオアイムジャグラーEX,902,3384,58,13,10,0,1/147.1,1/260.3,1/338.4,1/0.0
ネオアイムジャグラーEX,903,1261,1174,9,5,0,1/90.1,1/140.1,1/252.2,1/0.0
ネオアイムジャグラーEX,904,1988,1570,13,6,0,1/104.6,1/152.9,1/331.3,1/0.0
ネオアイムジャグラーEX,905,1172,-122,4,2,0,1/195.3,1/293.0,1/586.0,1/0.0
ネオアイムジャグラーEX,906,144,-238,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,907,5587,262,21,18,0,1/143.3,1/266.0,1/310.4,1/0.0
ネオアイムジャグラーEX,908,652,308,4,1,0,1/130.4,1/163.0,1/652.0,1/0.0
ネオアイムジャグラーEX,909,970,41,4,2,0,1/161.7,1/242.5,1/485.0,1/0.0
ネオアイムジャグラーEX,910,381,-471,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,911,613,-215,2,1,0,1/204.3,1/306.5,1/613.0,1/0.0
ネオアイムジャグラーEX,912,501,-483,0,1,0,1/501.0,1/0.0,1/501.0,1/0.0
ネオアイムジャグラーEX,913,1928,238,8,4,0,1/160.7,1/241.0,1/482.0,1/0.0
ネオアイムジャグラーEX,914,2368,99,10,6,0,1/148.0,1/236.8,1/394.7,1/0.0
ネオアイムジャグラーEX,915,765,-122,3,1,0,1/191.2,1/255.0,1/765.0,1/0.0
ネオアイムジャグラーEX,916,3414,1337,17,11,0,1/121.9,1/200.8,1/310.4,1/0.0
ネオアイムジャグラーEX,917,1596,-424,4,5,0,1/177.3,1/399.0,1/319.2,1/0.0
ネオアイムジャグラーEX,918,2321,-122,9,5,0,1/165.8,1/257.9,1/464.2,1/0.0
