機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,940,-436,2,3,0,1/188.0,1/470.0,1/313.3,1/0.0
ネオアイムジャグラーEX,882,4110,35,15,11,0,1/158.1,1/274.0,1/373.6,1/0.0
ネオアイムジャグラーEX,883,264,-110,1,0,0,1/264.0,1/264.0,1/0.0,1/0.0
ネオアイムジャグラーEX,884,2262,-1174,5,6,0,1/205.6,1/452.4,1/377.0,1/0.0
ネオアイムジャグラーEX,885,3549,1174,16,14,0,1/118.3,1/221.8,1/253.5,1/0.0
ネオアイムジャグラーEX,886,1792,285,7,6,0,1/137.8,1/256.0,1/298.7,1/0.0
ネオアイムジャグラーEX,887,1667,-599,4,3,0,1/238.1,1/416.8,1/555.7,1/0.0
ネオアイムジャグラーEX,888,1134,-52,4,3,0,1/162.0,1/283.5,1/378.0,1/0.0
ネオアイムジャグラーEX,889,3191,-727,9,10,0,1/167.9,1/354.6,1/319.1,1/0.0
ネオアイムジャグラーEX,890,3618,52,13,12,0,1/144.7,1/278.3,1/301.5,1/0.0
ネオアイムジャグラーEX,891,1639,517,9,3,0,1/136.6,1/182.1,1/546.3,1/0.0
ネオアイムジャグラーEX,892,4837,1837,22,21,0,1/112.5,1/219.9,1/230.3,1/0.0
ネオアイムジャグラーEX,893,2099,331,8,7,0,1/139.9,1/262.4,1/299.9,1/0.0
ネオアイムジャグラーEX,894,1758,610,9,2,0,1/159.8,1/195.3,1/879.0,1/0.0
ネオアイムジャグラーEX,895,1355,-331,3,5,0,1/169.4,1/451.7,1/271.0,1/0.0
ネオアイムジャグラーEX,896,998,-808,1,2,0,1/332.7,1/998.0,1/499.0,1/0.0
ネオアイムジャグラーEX,897,1309,-901,2,2,0,1/327.2,1/654.5,1/654.5,1/0.0
ネオアイムジャグラーEX,898,665,-169,2,2,0,1/166.2,1/332.5,1/332.5,1/0.0
ネオアイムジャグラーEX,899,5291,1314,24,16,0,1/132.3,1/220.5,1/330.7,1/0.0
ネオアイムジャグラーEX,900,306,-390,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ネオアイムジャグラーEX,901,1833,297,9,4,0,1/141.0,1/203.7,1/458.2,1/0.0
ネオアイムジャグラーEX,902,3416,-76,13,9,0,1/155.3,1/262.8,1/379.6,1/0.0
ネオアイムジャグラーEX,903,1894,360,9,5,0,1/135.3,1/210.4,1/378.8,1/0.0
ネオアイムジャグラーEX,904,618,-145,2,1,0,1/206.0,1/309.0,1/618.0,1/0.0
ネオアイムジャグラーEX,905,3446,820,16,7,0,1/149.8,1/215.4,1/492.3,1/0.0
ネオアイムジャグラーEX,906,534,366,3,1,0,1/133.5,1/178.0,1/534.0,1/0.0
ネオアイムジャグラーEX,907,1003,134,5,0,0,1/200.6,1/200.6,1/0.0,1/0.0
ネオアイムジャグラーEX,908,2808,-901,6,8,0,1/200.6,1/468.0,1/351.0,1/0.0
ネオアイムジャグラーEX,909,1419,250,7,3,0,1/141.9,1/202.7,1/473.0,1/0.0
ネオアイムジャグラーEX,910,842,-390,2,1,0,1/280.7,1/421.0,1/842.0,1/0.0
ネオアイムジャグラーEX,911,312,-308,0,1,0,1/312.0,1/0.0,1/312.0,1/0.0
ネオアイムジャグラーEX,912,974,-948,1,1,0,1/487.0,1/974.0,1/974.0,1/0.0
ネオアイムジャグラーEX,913,947,-203,3,2,0,1/189.4,1/315.7,1/473.5,1/0.0
ネオアイムジャグラーEX,914,2770,-64,10,9,0,1/145.8,1/277.0,1/307.8,1/0.0
ネオアイムジャグラーEX,915,1898,-227,7,4,0,1/172.5,1/271.1,1/474.5,1/0.0
ネオアイムジャグラーEX,916,988,-262,2,2,0,1/247.0,1/494.0,1/494.0,1/0.0
ネオアイムジャグラーEX,917,1777,122,8,2,0,1/177.7,1/222.1,1/888.5,1/0.0
ネオアイムジャグラーEX,918,736,-331,2,0,0,1/368.0,1/368.0,1/0.0,1/0.0
ネオアイムジャグラーEX,919,4860,1244,23,15,0,1/127.9,1/211.3,1/324.0,1/0.0
ネオアイムジャグラーEX,920,1505,-471,3,5,0,1/188.1,1/501.7,1/301.0,1/0.0
ゴーゴージャグラー3,921,362,-145,1,0,0,1/362.0,1/362.0,1/0.0,1/0.0
ゴーゴージャグラー3,922,7610,529,34,15,0,1/155.3,1/223.8,1/507.3,1/0.0
ゴーゴージャグラー3,923,143,-180,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,924,1941,-99,9,4,0,1/149.3,1/215.7,1/485.2,1/0.0
ゴーゴージャグラー3,925,226,-285,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,926,1576,-145,5,6,0,1/143.3,1/315.2,1/262.7,1/0.0
ゴーゴージャグラー3,927,459,-401,1,0,0,1/459.0,1/459.0,1/0.0,1/0.0
ゴーゴージャグラー3,928,2863,99,11,10,0,1/136.3,1/260.3,1/286.3,1/0.0
ゴーゴージャグラー3,929,666,-215,3,0,0,1/222.0,1/222.0,1/0.0,1/0.0
ゴーゴージャグラー3,930,532,-308,1,1,0,1/266.0,1/532.0,1/532.0,1/0.0
ゴーゴージャグラー3,931,2531,-145,9,9,0,1/140.6,1/281.2,1/281.2,1/0.0
ゴーゴージャグラー3,932,1234,-378,4,3,0,1/176.3,1/308.5,1/411.3,1/0.0
ゴーゴージャグラー3,933,2513,-494,8,9,0,1/147.8,1/314.1,1/279.2,1/0.0
ゴーゴージャグラー3,934,1908,-517,4,8,0,1/159.0,1/477.0,1/238.5,1/0.0
ゴーゴージャグラー3,935,2338,366,11,6,0,1/137.5,1/212.5,1/389.7,1/0.0
ゴーゴージャグラー3,936,2356,-29,10,7,0,1/138.6,1/235.6,1/336.6,1/0.0
ゴーゴージャグラー3,937,1658,-436,6,4,0,1/165.8,1/276.3,1/414.5,1/0.0
ゴーゴージャグラー3,938,2229,145,10,5,0,1/148.6,1/222.9,1/445.8,1/0.0
ゴーゴージャグラー3,939,1493,-76,5,7,0,1/124.4,1/298.6,1/213.3,1/0.0
ゴーゴージャグラー3,940,1276,-994,1,6,0,1/182.3,1/1276.0,1/212.7,1/0.0
スマスロ北斗の拳,291,267,471,6,2,0,1/33.4,1/44.5,1/133.5,1/0.0
スマスロ北斗の拳,292,687,192,8,2,0,1/68.7,1/85.9,1/343.5,1/0.0
スマスロ北斗の拳,293,699,-599,3,1,0,1/174.8,1/233.0,1/699.0,1/0.0
