機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ネオアイムジャグラーEX,881,2301,-297,8,5,0,1/177.0,1/287.6,1/460.2,1/0.0
ネオアイムジャグラーEX,882,2459,-1267,4,8,0,1/204.9,1/614.8,1/307.4,1/0.0
ネオアイムジャグラーEX,883,1266,-145,5,1,0,1/211.0,1/253.2,1/1266.0,1/0.0
ネオアイムジャグラーEX,884,4546,1128,20,17,0,1/122.9,1/227.3,1/267.4,1/0.0
ネオアイムジャグラーEX,885,1207,227,6,1,0,1/172.4,1/201.2,1/1207.0,1/0.0
ネオアイムジャグラーEX,886,1196,29,5,2,0,1/170.9,1/239.2,1/598.0,1/0.0
ネオアイムジャグラーEX,887,2937,-564,9,8,0,1/172.8,1/326.3,1/367.1,1/0.0
ネオアイムジャグラーEX,888,1244,-145,5,2,0,1/177.7,1/248.8,1/622.0,1/0.0
ネオアイムジャグラーEX,889,4062,64,15,10,0,1/162.5,1/270.8,1/406.2,1/0.0
ネオアイムジャグラーEX,890,929,-273,2,2,0,1/232.2,1/464.5,1/464.5,1/0.0
ネオアイムジャグラーEX,891,1052,-657,2,2,0,1/263.0,1/526.0,1/526.0,1/0.0
ネオアイムジャグラーEX,892,1808,-564,4,4,0,1/226.0,1/452.0,1/452.0,1/0.0
ネオアイムジャグラーEX,893,3086,919,13,13,0,1/118.7,1/237.4,1/237.4,1/0.0
ネオアイムジャグラーEX,894,1136,192,5,2,0,1/162.3,1/227.2,1/568.0,1/0.0
ネオアイムジャグラーEX,895,3917,17,16,5,0,1/186.5,1/244.8,1/783.4,1/0.0
ネオアイムジャグラーEX,896,472,-320,1,0,0,1/472.0,1/472.0,1/0.0,1/0.0
ネオアイムジャグラーEX,897,901,-471,3,0,0,1/300.3,1/300.3,1/0.0,1/0.0
ネオアイムジャグラーEX,898,3935,-314,13,14,0,1/145.7,1/302.7,1/281.1,1/0.0
ネオアイムジャグラーEX,899,1892,-169,6,6,0,1/157.7,1/315.3,1/315.3,1/0.0
ネオアイムジャグラーEX,900,3868,802,16,14,0,1/128.9,1/241.8,1/276.3,1/0.0
ネオアイムジャグラーEX,901,3619,849,19,8,0,1/134.0,1/190.5,1/452.4,1/0.0
ネオアイムジャグラーEX,902,2767,-134,10,8,0,1/153.7,1/276.7,1/345.9,1/0.0
ネオアイムジャグラーEX,903,995,-238,3,1,0,1/248.8,1/331.7,1/995.0,1/0.0
ネオアイムジャグラーEX,904,2091,-390,6,7,0,1/160.8,1/348.5,1/298.7,1/0.0
ネオアイムジャグラーEX,905,1415,-762,2,4,0,1/235.8,1/707.5,1/353.8,1/0.0
ネオアイムジャグラーEX,906,1282,-355,3,3,0,1/213.7,1/427.3,1/427.3,1/0.0
ネオアイムジャグラーEX,907,1447,477,8,3,0,1/131.5,1/180.9,1/482.3,1/0.0
ネオアイムジャグラーEX,908,1369,-320,4,4,0,1/171.1,1/342.2,1/342.2,1/0.0
